,CNPJ B,CNPJ O,CNPJ DV,MATRIZ/FIL,NOME FANT,STC,DATA STC,MOTIVO STC,CD EXT,PAIS,DT IN ATV,CNAE PRINCP,CNAE SECND,TIPO LOGR,LOGRD,NUMERO,COMPLEMENTO,BAIRRO,CEP,UF,MUNICIPIO,DDD1,TELEFONE1,DDD2,TELEFONE2,DDDFAX,FAX,CORREIO ELET,ST ESPC,DATA ST ESPC,CNAE PRINCIP
808,25791191,1,88,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,RUA,PADRE SA,86,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,88.0,35640029.0,rodrigo22cedro@gmail.com,,,9492800
809,25886925,1,2,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,RUA,TAB RAIMUNDO DOS SANTOS,150,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,88.0,35640191.0,janieres23@hotmail.com,,,9492800
810,25889952,1,39,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,RUA,VICENTINA ALBUQUERQUE,108,,FATIMA,63400000.0,CE,1375,0.0,0.0,,,88.0,35640191.0,janieres23@hotmail.com,,,9492800
811,26509764,1,9,1,,8,2017-02-15,1,,,2016-11-09,"Serviços de organização de feiras, congressos, exposições e festas",,RUA,SAO JOSE,1345,,PEGA AVOANTE,63400000.0,CE,1375,88.0,96483971.0,,,,,,,,8230001
812,28355693,1,54,1,,8,2021-07-06,1,,,2017-08-07,Recuperação de materiais plásticos,,RODOVIA,CEDRO - UMARIZEIRA,01,KM    CE 284 KM 03,ZONA RURAL,63400000.0,CE,1375,88.0,96780935.0,,,,,,,,3832700
813,29166646,1,25,1,LUCAS PAIVA FORTE,8,2018-05-04,1,,,2017-11-28,Promoção de vendas,,RUA,Rua dos Campeoes,84,CASA,Pega Avoante,63400000.0,CE,1375,88.0,94249420.0,,,,,lucaspaivacedro@hotmail.com,,,7319002
814,29204140,1,63,1,EMPORIO T&T,8,2022-02-08,1,,,2017-12-04,Comércio varejista de artigos do vestuário e acessórios,"4755503,4755502,4783102,4783101,4771703,4754701,4782201,4772500",RUA,CORONEL JOAO CANDIDO,570,TERREO,CENTRO,63400000.0,CE,1375,88.0,96444053.0,,,,,airtonf_lima@hotmail.com,,,4781400
815,29259943,1,15,1,RM VARIEDADES,8,2022-08-12,1,,,2017-12-13,Comércio varejista de artigos do vestuário e acessórios,"4763601,4783102,4783101,4789001,4753900,4752100,4782201,4772500",RUA,ANTONIO VALDER VIANA,181,,CENTRO,63400000.0,CE,1375,88.0,96635265.0,,,,,rmvariedadesemcedro@gmail.com,,,4781400
816,29737869,1,3,1,JUNIO CONFECCOES,8,2023-01-03,1,,,2018-02-21,Comércio varejista de artigos do vestuário e acessórios,4755503,RUA,21 de outubro,1213,,Alto do Padeiro,63400000.0,CE,1375,88.0,99335809.0,,,,,,,,4781400
817,29864794,1,13,1,MUNDO DAS GRIFES,8,2018-12-14,1,,,2018-03-07,Comércio varejista de artigos do vestuário e acessórios,"4783102,4783101,4789001,4753900,4752100,4774100,4782201,4772500,4763602",RUA,TOTONHO ALVES,198,,ALTO DO PADEIRO,63400000.0,CE,1375,11.0,84839113.0,,,,,mundodasgrifesemcedro@gmail.com,,,4781400
818,30071869,1,98,1,ROSINEIDE PERFUMES,8,2023-01-06,1,,,2018-03-29,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",4783101,RUA,VEREADOR ALVES DINIZ,88,,FATIAM,63400000.0,CE,1375,88.0,97745202.0,,,,,,,,4772500
819,30821166,1,30,1,HOME CARE CEDRO,8,2021-05-17,1,,,2018-06-29,Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio,"8650001,8650004,8650099",RUA,21 DE OUTUBRO,747,,CENTRO,63400000.0,CE,1375,88.0,92891836.0,,,,,HOMECARECEDROCE@GMAIL.COM,,,8712300
820,30936032,1,64,1,DISTRIBUIDOR DE AGUA EXPRESS,8,2020-11-03,1,,,2018-07-16,Comércio varejista de bebidas,4744099,RUA,Vereador francisco chagas de aquino,34,,acude novo,63400000.0,CE,1375,88.0,96763165.0,,,,,marcelotransporte@hotmail.com,,,4723700
821,31485382,1,14,1,,8,2019-07-03,1,,,2018-09-12,Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica,,ESTRADA,CEDRO-SAO VICENTE,S/N,KM    1,ZONA RURAL,63400000.0,CE,1375,11.0,23385348.0,,,,,DIRETORIA@ENERLIFE.COM.BR,,,3511502
822,31667528,1,42,1,A SOPARIA,8,2018-11-12,1,,,2018-10-02,"Lanchonetes, casas de chá, de sucos e similares",5620103,AVENIDA,PEDRO LOPES VIEIRA,304,,CENTRO,63400000.0,CE,1375,88.0,99417217.0,,,,,MEIRESILVAMINEO4009@GMAIL.COM,,,5611203
823,32663897,1,20,1,MERCANTIL ALENCAR,8,2020-01-22,1,,,2019-02-05,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,"4721103,4723700,4789005,4772500",RUA,SAO JOSE,1094,,PEGA AVOANTE,63400000.0,CE,1375,88.0,98010397.0,,,,,maycow_alencar@hotmail.com,,,4729699
824,35829541,1,1,1,,8,2021-05-13,1,,,2019-12-20,Carga e descarga,,RUA,RUA JOSE AIRTON DE SOUZA,185,,PRADO,63400000.0,CE,1375,88.0,96007344.0,,,,,ADSCEDRO@GMAIL.COM,,,5212500
825,38678237,1,7,1,,8,2021-02-28,1,,,2020-09-22,Atividades de organizações políticas,,RUA,RUA ZE PAJE,296,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,eopovofelizdenovo@gmail.com,,,9492800
826,39333788,1,93,1,IVAN AGUA,8,2020-11-25,1,,,2020-10-06,Serviços ambulantes de alimentação,,10A RUA,PADRE CICERO,83,CASA,CENTRO,63400000.0,CE,1375,88.0,99274818.0,,,,,IVANLEITEBEZERRA@GMAIL.COM,,,5612100
827,40665876,1,71,1,,8,2021-02-09,1,,,2021-02-02,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,"4723700,4721103,4772500,4789005",RUA,RUA VICAK ALBUQUERQUE,133,LOJA CE,JARDIM AFONSO CELSO,63400000.0,CE,1375,88.0,92230321.0,,,,,JADSONBEZERRA_3@HOTMAIL.COM,,,4729699
828,40964450,1,19,1,ELETRO LIDER,8,2022-04-11,1,,,2021-02-23,Instalação e manutenção elétrica,4753900,11A RUA,RUA ANTONIO AFONSO FILHO,190,,JARDIM AFONSO CELSO,63400000.0,CE,1375,88.0,81976334.0,,,,,PEDRO.WELLINGTON.318@GMAIL.COM,,,4321500
829,41477971,1,4,1,W9 ESPETOS GALETERIA,8,2022-09-03,1,,,2021-04-06,Serviços de alimentação para eventos e recepções - bufê,,10A TRAVESSA,ANTONIO PEREIRA,82,,PRADO,63400000.0,CE,1375,85.0,35218423.0,,,,,GABRIEL.DASILVAALVES@HOTMAIL.COM,,,5620102
830,25838233,1,99,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,SITIO,MANOEL ALEXANDRE II,140,,DISTRITO DE VARZEA DA CONCEICAO,63400000.0,CE,1375,0.0,0.0,,,88.0,35640191.0,marcelomatos85@hotmail.com,,,9492800
831,25842983,1,34,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,RUA,21 DE OUTUBRO,1180,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,88.0,35640191.0,gleiianovmorais@gmail.com,,,9492800
832,25896675,1,91,1,,8,2016-12-31,1,,,2016-08-16,Atividades de organizações políticas,,RUA,SENADOR JOAO TOME,82,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,88.0,35640029.0,rodrigo22cedro@gmail.com,,,9492800
833,41213866,1,68,1,PRO-LIFE MEDIC,8,2022-01-10,1,,,2021-03-15,Comércio varejista de artigos médicos e ortopédicos,"4618402,4729699,4771701,7729203,8650001,8650002,8712300",RUA,CEL JOSE DE ALBUQUERQUE,568,,CENTRO,63400000.0,CE,1375,88.0,97110929.0,,,,,MARILIADINIZCORTEZ@GMAIL.COM,,,4773300
834,46126911,1,60,1,CLINICA ODONTOLOGICA DRA SANMYA BEZERRA,8,2023-03-24,1,,105.0,2022-04-25,Atividade odontológica,,RUA,SAO JOSE,710,,CENTRO,63400000.0,CE,1375,85.0,32656200.0,0.0,0.0,,,SOCIETARIO@GRUPOADVANCEDCE.COM.BR,,,8630504
835,49211327,1,0,1,STUDIO PAULINA SALES,8,2023-02-17,1,,,2023-01-17,"Cabeleireiros, manicure e pedicure",,RUA,ERNESTO TEIXEIRA DE ABREU,33,,CENTRO,63400000.0,CE,1375,85.0,97315166.0,,,,,PAULINASALES543@GMAIL.COM,,,9602501
836,5273875,1,80,1,F G BRASIL E CIA,8,2008-12-31,71,,,1977-05-09,Comércio atacadista de água mineral,,RUA,SENADOR JOAO TOME,26,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4635401
837,5274683,1,99,1,FUNDACAO EDUCACIONAL DE CEDRO,8,1980-03-03,1,,,1977-04-28,Atividade Econônica não informada,,RUA,ADAUTO CASTELO,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8888888
838,395125,1,68,1,,8,1997-08-13,1,,,1995-01-18,Confecção de roupas íntimas,"1411802,1412601",RUA,CEL JOSE DE ALBUQUERQUE,565,,CENTRO,63400000.0,CE,1375,,,,,,,,,,1411801
839,392695,1,2,1,,8,2005-04-22,1,,,1995-01-17,Comércio varejista de artigos fotográficos e para filmagem,,,LOC  GALERIA BACANA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4789008
840,97348700,1,3,1,,8,2020-08-24,1,,,1994-04-06,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,JULIO ALVES DOS SANTOS,88,,FATIMA,63400000.0,CE,1375,88.0,35641091.0,,,,,,,,4712100
841,171444,9,47,2,17 CREDE,8,2012-09-04,1,,,1994-08-26,Segurança e ordem pública,,RUA,VICENTE VIANA DE ARAUJO,S/N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8424800
842,3752751,1,52,1,,8,2006-02-13,1,,,2000-03-29,Comercio varejista de artigos de armarinho,,RUA,VER ANTONIO VALDER VIANA,74B,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4755502
843,700838,1,98,1,SO MODAS,8,2007-12-11,1,,,1995-07-17,Comércio varejista de artigos do vestuário e acessórios,,RUA,SAO JOSE,756,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4781400
844,768043,1,11,1,CASA CABOCLO,8,2018-03-23,1,,,1995-08-23,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,CEL JOSE ALBUQUERQUE,502,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
845,6004907,2,96,2,DROGARIA SANTA BARBARA,8,2000-06-08,1,,,1994-11-30,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",,RUA,CEL JOSE DE ALBUQUERQUE,521,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4771701
846,7130370,34,50,2,,8,1994-08-18,1,,,1992-06-16,"Comércio atacadista de café torrado, moído e solúvel",,RUA,VALDER VIANA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4637101
847,7141385,2,37,2,ANTONIO FERREIRA DA SILVA DEPOSITO,8,2010-05-21,1,,,1978-01-12,Comércio varejista de gás liqüefeito de petróleo (GLP),,RUA,CEL JOAO CANDIDO,482,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4784900
848,1017017,1,14,1,,8,2008-12-31,71,,,1996-01-19,Atividades de associações de defesa de direitos sociais,"9493600,9499500",SITIO,SACO DA TELHA,S/N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,9430800
849,4492693,1,38,1,MERCEARIA CABOCLO,8,2016-12-07,1,,,2001-06-04,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,VICENTINA DE ALBUQUERQUE,237,,FATIMA,63400000.0,CE,1375,,,,,,,,,,4712100
850,73443152,1,32,1,,8,2008-12-31,71,,,1993-10-05,Construção de edifícios,4299501,RUA,DR FRNACISCO SA,302,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4120400
851,4519301,1,87,1,MERCEARIA REIS,8,2018-10-09,1,,,2001-06-11,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,ANTONIO VALDER VIANA,65,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
852,73832826,1,90,1,,8,2022-11-29,1,,,1993-12-06,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",4781400,RUA,CEL JOSE ALBUQUERQUE,540,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
853,73985822,1,42,1,,8,2008-12-31,71,,,1994-01-03,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,,RUA,OBI JUCA DINIZ,4,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4729699
854,1223347,1,66,1,LANCHONETE SORVETERIA JESSICA,8,2008-12-31,71,,,1996-05-20,"Lanchonetes, casas de chá, de sucos e similares",,RUA,DR JOSE ACIOLY,317,A,CENTRO,63400000.0,CE,1375,,,,,,,,,,5611203
855,2882443,1,89,1,,8,2008-12-31,71,,,1998-12-04,Atividades de associações de defesa de direitos sociais,"9493600,9499500",SITIO,XIQUE -XIQUE,S/N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,9430800
856,1264549,1,56,1,FARMACIA SAO SEBASTIAO,8,1998-05-10,1,,,1996-06-24,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",,RUA,OBI JUCA DINIZ,246,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4771701
857,6804358,1,53,1,,8,2004-12-31,1,,,2004-07-27,Atividades de organizações políticas,,RUA,CEL JOAQUIM DOS SANTOS,12,TERREO,CENTRO,63400000.0,CE,1375,,,,,,,,,,9492800
858,6806442,1,6,1,,8,2008-12-31,71,,,1981-08-13,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,SENADOR JOAO TOME,20,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4711301
859,6397530,1,0,1,,8,2004-12-31,1,,,2004-07-14,Atividades de organizações políticas,,,VEREADOR ANTO VIANA ARAUJO,256,,FATIMA,63400000.0,CE,1375,,,,,,,,,,9492800
860,6425082,1,0,1,,8,2004-12-31,1,,,2004-07-14,Atividades de organizações políticas,,,SAO JOSE,1660,,PEDRA VOANTE,63400000.0,CE,1375,,,,,,,,,,9492800
861,502764,1,85,1,,8,2009-10-19,1,,,1995-03-24,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,JOAO BATISTA MORENO,11,,VARZEA,63400000.0,CE,1375,,,,,,,,,,4712100
862,7141153,1,6,1,,8,2008-12-31,71,,,1966-08-09,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,DR JOAO PESSOA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4711301
863,41549627,1,83,1,CASA DO ESTUDANTE,8,2008-12-31,71,,,1992-07-02,Comércio varejista de livros,,RUA,VALDER VIANA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4761001
864,1582058,1,53,1,ASCAM,8,2008-12-31,71,,,1996-12-09,Atividades de associações de defesa de direitos sociais,"9493600,9499500",RUA,SENADOR JOAO TOME,S/N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,9430800
865,7201763,1,40,1,DANI BOUTIQUE,8,2021-12-01,1,,,2005-01-20,Comércio varejista de artigos do vestuário e acessórios,4782201,RUA,VEREADOR SALUSTIANO MOURA,543,,CENTRO,63400000.0,CE,1375,88.0,96666523.0,,,,,,,,4781400
866,7333685,1,37,1,CASA ALVES,8,2008-12-31,71,,,1983-12-16,Comércio varejista de artigos de óptica,,RUA,15 DE NOVEMBRO,12,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4774100
867,7552847,1,28,1,,8,2008-12-31,71,,,1984-09-03,Fabricação de massas alimentícias,,RUA,PROF NATANAEL CORTEZ,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,1094500
868,63318976,1,27,1,IVAN MOTOS,8,2019-03-07,1,,,1990-10-01,Comércio a varejo de motocicletas e motonetas usadas,,RUA,ADAUTO CASTELO,393,,CENTRO,63400000.0,CE,1375,88.0,96257641.0,,,88.0,35810572.0,evilauvesjunior@bol.com.br,,,4541204
869,7816093,1,76,1,ELETROWEINE,8,2011-01-19,1,,,1985-08-19,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,,RUA,CEL ANTONIO AFONSO,135,,CENTRO,63400000.0,CE,1375,,,,,,,,,,9521500
870,7826381,1,1,1,JOAO DE SOUZA LEITE ACOUGUE,8,2008-12-31,71,,,1976-08-05,Comércio varejista de carnes - açougues,,RUA,DR JOAO TOME,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4722901
871,63542815,1,12,1,JUNIOR DISCOS,8,2008-12-31,71,,,1991-07-25,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,4759899,,LOC  GALERIA BACANA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4753900
872,10491637,1,81,1,,8,2017-12-13,1,,,1986-05-16,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",4723700,RUA,TABELIAO RAIMUNDO DOS SANTOS,168,,FATIMA,63400000.0,CE,1375,88.0,35640193.0,,,,,,,,4712100
873,11583085,1,2,1,,8,2015-02-09,73,,,1986-08-29,"Lanchonetes, casas de chá, de sucos e similares",,RUA,D PEDRO II,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,5611203
874,11758760,1,89,1,,8,2008-12-31,71,,,1987-01-27,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,,LOC  SITIO PARNAIBA,S N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,4711301
875,11769684,1,7,1,,8,2004-04-06,1,,,1987-02-12,Comércio varejista de artigos do vestuário e acessórios,,,LOC  MERCADO PUBLICO,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4781400
876,11823861,1,96,1,,8,2008-12-31,71,,,1987-03-06,"Lanchonetes, casas de chá, de sucos e similares",,RUA,CEL JOSE DE ALBUQUERQUE,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,5611203
877,12294799,1,55,1,,8,1999-08-11,1,,,1987-11-06,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,VER SALUSTIANO DE MOURA,000509,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
878,7524164,1,67,1,ACACP,8,2007-06-05,1,,,2005-07-28,Atividades de associações de defesa de direitos sociais,"9493600,9499500",SITIO,PARNAIBA,SN,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,9430800
879,7691020,1,3,1,ACAC,8,2014-05-28,1,,,2004-01-19,Atividades de sonorização e de iluminação,9002701,RUA,21 DE OUTUBRO,606,,CENTRO,63400000.0,CE,1375,88.0,35640498.0,,,,,,,,9001906
880,8083379,1,52,1,PONTO DO FEIJAO,8,2006-12-27,1,,,2006-06-19,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",4723700,RUA,ANTONIO VALDER VIANA,191,,CENTRO,63400000.0,CE,1375,88.0,99653990.0,,,,,,,,4712100
881,11713484,1,32,1,,8,2008-12-31,71,,,1986-10-07,Comércio varejista de artigos de óptica,,SITIO,MALHADA DA AREIA,S N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,4774100
882,41443110,1,5,1,INDUSTRIA E COMERCIO TUCANO,8,1997-02-17,1,,,1991-12-19,Cultivo de fumo,1210700,RUA,SAO PEDRO,68,,CENTRO,63400000.0,CE,1375,,,,,,,,,,114800
883,5273198,1,9,1,JOSE DOMINGO DE SOUZA MERCEARIA,8,2008-12-31,71,,,1977-01-21,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,DR JOAO PESSOA,S N,TERREO,SEDE,63400000.0,CE,1375,,,,,,,,,,4711301
884,317186,1,7,1,,8,1995-09-09,1,,,1994-11-29,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,AVENIDA,JOSE QUINTINO,61,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
885,901957,1,9,1,PARAISO DOS RETALHOS,8,2015-02-09,73,,,1995-11-01,Comércio varejista de tecidos,,RUA,JOEL PASSOS,17,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4755501
886,73362766,1,90,1,,8,2008-12-31,71,,,1993-09-20,Construção de edifícios,4299501,AVENIDA,JOAQUIM A DOS SANTOS,446,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4120400
887,11584638,1,33,1,,8,2008-12-31,71,,,1986-08-29,Comércio varejista de calçados,,RUA,JOANA SIMAO,27,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4782201
888,72517808,1,51,1,CERAMICA TORROES,8,2013-08-20,54,,,1993-08-02,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",,SITIO,MULUNGU,S/N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,2342702
889,34951046,1,8,1,,8,2023-01-12,1,,,1989-07-03,Tabacaria,,RUA,DR JOAO PESSOA,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4729601
890,35029982,1,29,1,FRANSUA COMERCIO E REPRESENTACOES,8,2008-12-31,71,,,1990-01-11,Comércio varejista de livros,,RUA,SAO PEDRO,104,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4761001
891,11368248,1,26,1,,8,2016-11-21,1,,,1986-09-05,Comércio varejista de artigos do vestuário e acessórios,,RUA,TRV DO ORIENTE,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4781400
892,11770690,1,84,1,,8,2008-12-31,71,,,1987-02-16,Atividade Econônica não informada,,RUA,DR FRANCISCO SA,100,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8888888
893,7391352,1,64,1,,8,2020-08-24,1,,,1984-04-09,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","4721103,4721104,4722901,4723700,4724500,4751201,4753900,4754701,4759899,4761003,4763601,4763602,4772500",RUA,CEL LUIZ FELIPE,128,,CENTRO,63400000.0,CE,1375,88.0,35640256.0,,,,,ERASMOCEDRO@BOL.COM.BR,,,4712100
894,97348726,1,51,1,,8,1996-10-07,1,,,1994-04-06,Comércio varejista de artigos de óptica,,TRAVESSA,15 DE NOVEMBRO,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4774100
895,1054951,1,6,1,,8,2008-12-31,71,,,1996-01-02,Criação de frangos para corte,,RODOVIA,CEDRO UMARIZEIRA,S/N,KM 6,FAZENDA ESPRAIADO,63400000.0,CE,1375,,,,,,,,,,155501
896,41366253,1,60,1,ASCOPRO,8,2008-12-31,71,,,1992-05-12,Instituições de longa permanência para idosos,,SETOR,BAIXIO DOS PATOS,SN,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,8711502
897,11712981,1,16,1,,8,2008-03-25,1,,,1986-10-07,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,SITIO,LAGEDO,S N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,4712100
898,8471089,1,86,1,GRECO VARIEDADES,8,2010-11-11,54,,,2006-11-24,Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente,"4712100,4772500",RUA,RUA DR. FRANCISCO SA,236,,CENTRO,63400000.0,CE,1375,88.0,35611109.0,,,,,,,,4759899
899,8471316,1,73,1,CIRCUIT MOTO PECAS E SERVICOS,8,2014-02-24,54,,,2006-11-20,Comércio a varejo de peças e acessórios novos para  motocicletas e motonetas,4543900,RUA,VICENTE VIANA,552,,CENTRO,63400000.0,CE,1375,88.0,92140195.0,,,,,,,,4541206
900,16019550,1,92,1,,8,2012-12-31,1,,,2012-07-05,Atividades de organizações políticas,,RUA,RUA 1,3,,CONJUTO HABITACIONAL CHICO LUIZ,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,silvaniaclesia@hotmail.com,,,9492800
901,9746022,1,70,1,,8,2008-12-31,1,,,2008-07-06,Atividades de organizações políticas,,RUA,RUA VEREADOR ANTÃNIO VIANA DE ARAÃJO,328,,FÃTIMA,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrocadavezmelhor@gmail.com,,,9492800
902,9752640,1,22,1,,8,2008-12-31,1,,,2008-07-06,Atividades de organizações políticas,,RUA,SITIO VARJOTA,S/N,,DISTRITO DE VÃRZEA DA CONCEIÃÃO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrocadavezmelhor@gmail.com,,,9492800
903,9886240,1,0,1,,8,2008-12-31,1,,,2008-07-08,Atividades de organizações políticas,,RUA,RUA SENADOR JOÃO TOMÃ,202,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,,,,9492800
904,9900336,1,85,1,,8,2008-12-31,1,,,2008-07-08,Atividades de organizações políticas,,RUA,RUA CORONEL JOÃO CÃNDIDO,383,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,,,,9492800
905,10151748,1,49,1,,8,2008-12-31,1,,,2008-07-15,Atividades de organizações políticas,,RUA,CORONEL JOSÃ DE ALBUQUERQUE,503,C,CENTRO,63400000.0,CE,1375,88.0,35640306.0,,,88.0,35640306.0,,,,9492800
906,11078669,1,12,1,MERCADINHO CABRAL,8,2014-07-03,1,,,2009-08-18,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","4723700,4755502",RUA,ZE PAJE,387,TERREO,CENTRO,63400000.0,CE,1375,88.0,99240457.0,,,,,,,,4712100
907,9535399,2,60,2,O BOTICARIO,8,2015-04-08,1,,,2009-09-16,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",8299799,RUA,VALDER VIANA,123,,CENTRO,63400000.0,CE,1375,88.0,35816194.0,,,,,acesf@acesfcontabil.com.br,,,4772500
908,11353825,1,6,1,,8,2016-10-27,1,,,2009-11-20,Atividades de associações de defesa de direitos sociais,9493600,RUA,SENADOR JOAO TOME,298,,CENTRO,63400000.0,CE,1375,88.0,35641091.0,,,,,,,,9430800
909,12187291,1,58,1,ROBERTA MODAS,8,2016-11-22,1,,,2010-07-07,Comércio varejista de artigos do vestuário e acessórios,,RUA,Sao Jose,1784,CASA,Pega Avoante,63400000.0,CE,1375,88.0,92402313.0,,,,,,,,4781400
910,13337997,1,11,1,DEPOVID,8,2023-01-17,1,,,2011-02-28,Comércio varejista de bebidas,4712100,RUA,SAO JOAO BATISTA,308,,CENTRO,63400000.0,CE,1375,88.0,99417217.0,88.0,92916523.0,88.0,99417217.0,,,,4723700
